0.23137254901960785, 0.2980392156862745, 0.7529411764705882
0.26666666666666666, 0.35294117647058826, 0.8
0.3058823529411765, 0.40784313725490196, 0.8431372549019608
0.34509803921568627, 0.4588235294117647, 0.8823529411764706
0.3843137254901961, 0.5098039215686274, 0.9176470588235294
0.4235294117647059, 0.5568627450980392, 0.9450980392156862
0.4666666666666667, 0.6039215686274509, 0.9686274509803922
0.5098039215686274, 0.6470588235294118, 0.984313725490196
0.5529411764705883, 0.6901960784313725, 0.996078431372549
0.596078431372549, 0.7254901960784313, 1.0
0.6392156862745098, 0.7607843137254902, 1.0
0.6823529411764706, 0.788235294117647, 0.9921568627450981
0.7215686274509804, 0.8156862745098039, 0.9764705882352941
0.7607843137254902, 0.8352941176470589, 0.9568627450980393
0.8, 0.8509803921568627, 0.9333333333333333
0.8352941176470589, 0.8588235294117647, 0.9019607843137255
0.8666666666666667, 0.8666666666666667, 0.8666666666666667
0.8980392156862745, 0.8470588235294118, 0.8196078431372549
0.9254901960784314, 0.8274509803921568, 0.7764705882352941
0.9450980392156862, 0.8, 0.7254901960784313
0.9607843137254902, 0.7686274509803922, 0.6784313725490196
0.9686274509803922, 0.7333333333333333, 0.6274509803921569
0.9686274509803922, 0.6941176470588235, 0.5803921568627451
0.9686274509803922, 0.6509803921568628, 0.5294117647058824
0.9568627450980393, 0.6039215686274509, 0.4823529411764706
0.9450980392156862, 0.5529411764705883, 0.43529411764705883
0.9254901960784314, 0.4980392156862745, 0.38823529411764707
0.8980392156862745, 0.4392156862745098, 0.3411764705882353
0.8705882352941177, 0.3803921568627451, 0.2980392156862745
0.8352941176470589, 0.3137254901960784, 0.25882352941176473
0.796078431372549, 0.24313725490196078, 0.2196078431372549
0.7529411764705882, 0.1568627450980392, 0.1843137254901961
0.7058823529411765, 0.01568627450980392, 0.14901960784313725
